user_id,winner,best_ndcg,ndcg_Popularity,ndcg_ContentBased,ndcg_UserCF,ndcg_ItemCF,ndcg_SVD,ndcg_ALS,ndcg_NCF,ndcg_Hybrid
255,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,NCF,0.24630238874073,0.0,0.0,0.16812753627111746,0.0,0.0,0.0,0.24630238874073,0.0
258,Hybrid,0.31546487678572877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31546487678572877
259,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,Hybrid,0.2640681225725909,0.0,0.0,0.0,0.0,0.0,0.23719771276929622,0.0,0.2640681225725909
261,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,Hybrid,0.305801310135566,0.23504554941448536,0.0,0.1482972305701491,0.07075576072108061,0.0,0.11752277470724268,0.23504554941448536,0.305801310135566
264,ALS,0.25961479091060796,0.0,0.1795771246837953,0.0,0.0,0.07414861528507455,0.25961479091060796,0.0,0.23504554941448536
265,Hybrid,0.5585075862632192,0.0,0.0,0.19519002499605084,0.19519002499605084,0.3903800499921017,0.32531670832675136,0.0,0.5585075862632192
266,ItemCF,0.2890648263178879,0.0,0.0,0.0,0.2890648263178879,0.0,0.0,0.0,0.0
267,Popularity,0.42257499837058643,0.42257499837058643,0.0,0.41528076708874123,0.28762634971412726,0.2489083270225946,0.31280477890197517,0.3714891073940902,0.31204907722178066
268,Hybrid,0.5442213638169618,0.11004588314904008,0.0,0.40067051810063,0.07336392209936005,0.36211082347570717,0.17993148201117176,0.0,0.5442213638169618
269,Hybrid,0.5224955967919311,0.07336392209936005,0.0,0.48471198902551854,0.06625422345438903,0.1610425878239398,0.2735872697693364,0.20483424751859086,0.5224955967919311
270,ItemCF,0.11004588314904008,0.0,0.0,0.0,0.11004588314904008,0.0,0.0,0.0,0.0
271,UserCF,0.11752277470724268,0.0,0.0,0.11752277470724268,0.08372491399919346,0.0,0.0,0.10122860821230018,0.07414861528507455
272,UserCF,0.19519002499605084,0.0,0.0,0.19519002499605084,0.0,0.0,0.123151194370365,0.15101961822780524,0.0
273,ALS,0.3562071871080222,0.0,0.0,0.0,0.0,0.0,0.3562071871080222,0.0,0.3333333333333333
274,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,ALS,0.41443699955334395,0.0,0.0,0.0,0.21840743681816419,0.0,0.41443699955334395,0.0,0.0
276,ALS,0.5224955967919311,0.3436966913921454,0.0,0.15176219107803537,0.1884441521277154,0.2051166673279436,0.5224955967919311,0.40853591842579556,0.47010174003740723
277,Hybrid,0.4580939004085911,0.3391602052736161,0.0,0.10209739512291163,0.10699313236726378,0.0,0.2826335043946801,0.10209739512291163,0.4580939004085911
278,NCF,0.2640681225725909,0.0,0.0,0.0,0.0,0.21840743681816419,0.18457569677956817,0.2640681225725909,0.0
279,ALS,0.23440650992329987,0.08514311764162098,0.0,0.08514311764162098,0.11004588314904008,0.0,0.23440650992329987,0.0,0.13886244387355454
280,NCF,0.2934556883974402,0.17993148201117176,0.0,0.13886244387355454,0.11004588314904008,0.0,0.22009176629808017,0.2934556883974402,0.11004588314904008
281,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,Hybrid,0.1208113026994942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1208113026994942
284,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,ALS,0.2489083270225946,0.08514311764162098,0.0,0.08514311764162098,0.06362078819895171,0.0,0.2489083270225946,0.07336392209936005,0.20483424751859086
287,NCF,0.36005461457723403,0.3391602052736161,0.1208113026994942,0.3391602052736161,0.0,0.0,0.16958010263680806,0.36005461457723403,0.3391602052736161
288,ItemCF,0.34519134224686937,0.0,0.0,0.13120507751234178,0.34519134224686937,0.0,0.2001366809542687,0.13120507751234178,0.2442584792702138
289,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,SVD,0.12987501165334076,0.0,0.0,0.0,0.0,0.12987501165334076,0.0,0.0,0.09478836436955078
292,tie,0.22009176629808017,0.0,0.22009176629808017,0.07839826897867533,0.22009176629808017,0.0,0.0,0.0,0.0
293,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,NCF,0.22924436334369883,0.1208113026994942,0.13120507751234178,0.0,0.0,0.0,0.0,0.22924436334369883,0.0
295,Hybrid,0.3589542101716347,0.0,0.0,0.15139734109601002,0.22009176629808017,0.13886244387355454,0.09478836436955078,0.06943122193677727,0.3589542101716347
296,tie,0.30523488393970116,0.30523488393970116,0.0,0.2489083270225946,0.30523488393970116,0.0,0.06362078819895171,0.20827328063201608,0.28762634971412726
297,Hybrid,0.1610425878239398,0.07839826897867533,0.0,0.0,0.11004588314904008,0.0,0.0,0.13698471029831175,0.1610425878239398
298,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,Popularity,0.09785159463516042,0.09785159463516042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,Hybrid,0.21840743681816419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21840743681816419
301,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,SVD,0.3125291152215463,0.13886244387355454,0.0,0.11004588314904008,0.0,0.3125291152215463,0.0,0.0,0.0
304,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,tie,0.19092086617893467,0.0874717141014082,0.0,0.0,0.0,0.0,0.0,0.19092086617893467,0.19092086617893467
308,Hybrid,0.13886244387355454,0.07336392209936005,0.0,0.0,0.0,0.06943122193677727,0.0,0.0,0.13886244387355454
309,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,Hybrid,1.0,0.0,0.0,0.0,0.0,0.0,0.43067655807339306,0.0,1.0
311,UserCF,0.4537425745411855,0.31561692740233804,0.0,0.4537425745411855,0.28997736516021183,0.2489083270225946,0.36211082347570717,0.13568544539116628,0.31488013066763093
312,ALS,0.36211082347570717,0.0,0.0,0.2532954041105318,0.27191445400928355,0.13886244387355454,0.36211082347570717,0.07336392209936005,0.2941924851321473
313,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,Hybrid,0.11004588314904008,0.0,0.0,0.0,0.0,0.0,0.09478836436955078,0.0,0.11004588314904008
315,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,ItemCF,0.24816574496561808,0.0,0.0,0.10699313236726378,0.24816574496561808,0.0,0.1208113026994942,0.10209739512291163,0.21398626473452756
317,Hybrid,0.2890648263178879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2890648263178879
318,Hybrid,0.15958907712489634,0.0,0.0,0.0,0.0,0.07979453856244817,0.12647135138382856,0.0,0.15958907712489634
319,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,ALS,0.07839826897867533,0.0,0.0,0.06362078819895171,0.0,0.0,0.07839826897867533,0.0,0.0
321,UserCF,0.09803928583135704,0.0,0.0,0.09803928583135704,0.0,0.0,0.0,0.0,0.0
322,NCF,0.7809509050749017,0.3391602052736161,0.0,0.4912596920895758,0.13120507751234178,0.38356636737133565,0.1208113026994942,0.7809509050749017,0.16958010263680806
323,UserCF,0.361879195385413,0.10893649261775588,0.0,0.361879195385413,0.2529427027676571,0.22432294601898897,0.19903650127012357,0.2393836156873445,0.0
324,Hybrid,0.0874717141014082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0874717141014082
325,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,ItemCF,0.5205067333228022,0.0,0.0,0.123151194370365,0.5205067333228022,0.0,0.0,0.0,0.0
327,ItemCF,0.06943122193677727,0.06625422345438903,0.0,0.0,0.06943122193677727,0.0,0.0,0.0,0.0
328,Hybrid,0.4537425745411855,0.07336392209936005,0.0,0.06625422345438903,0.14279514403613733,0.13568544539116628,0.3589542101716347,0.33013764944712026,0.4537425745411855
329,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,ItemCF,0.3932783996463063,0.0,0.0,0.07336392209936005,0.3932783996463063,0.0,0.0,0.0,0.13886244387355454
331,UserCF,0.11838279295536291,0.0,0.0,0.11838279295536291,0.0,0.0,0.0,0.08274602130532002,0.0
332,Hybrid,0.22009176629808017,0.0,0.0,0.0,0.0,0.0,0.13886244387355454,0.09478836436955078,0.22009176629808017
333,ALS,1.0,0.6309297535714575,0.0,0.0,0.0,0.0,1.0,0.38685280723454163,0.0
334,Hybrid,0.4124497136428909,0.11004588314904008,0.0,0.40002324830925196,0.09478836436955078,0.40853591842579556,0.20483424751859086,0.3436966913921454,0.4124497136428909
335,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,SVD,0.15101961822780524,0.13905617951077562,0.0,0.0,0.0,0.15101961822780524,0.0,0.0,0.0
337,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,ALS,0.4483039899025303,0.0,0.0,0.10633668103022985,0.27487633291429087,0.17342765698823945,0.4483039899025303,0.0,0.27487633291429087
339,Hybrid,0.2529427027676571,0.0,0.0,0.15958907712489634,0.07979453856244817,0.0,0.10893649261775588,0.09010000865236768,0.2529427027676571
340,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,ALS,0.15139734109601002,0.0,0.0,0.0,0.0,0.0,0.15139734109601002,0.0,0.07839826897867533
343,ALS,0.388244052766991,0.0,0.0,0.22009176629808017,0.14465249243306436,0.0,0.388244052766991,0.13698471029831175,0.0
344,tie,0.22009176629808017,0.11004588314904008,0.0,0.22009176629808017,0.06625422345438903,0.17947710508581735,0.0,0.22009176629808017,0.0
345,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,ALS,0.3929190786987533,0.0,0.07414861528507455,0.09092803061897883,0.2691910896247269,0.21624063148843983,0.3929190786987533,0.0,0.3841498266070611
347,ItemCF,0.3029889503327761,0.0,0.0,0.09092803061897883,0.3029889503327761,0.07075576072108061,0.0,0.0,0.09092803061897883
348,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,Hybrid,0.7598336331031966,0.24630238874073,0.0,0.3764290720714305,0.0,0.15101961822780524,0.44149241373678083,0.13012668333070054,0.7598336331031966
350,ALS,0.5543110021543998,0.10699313236726378,0.0,0.4599715079731103,0.5531464700081437,0.3347975674340217,0.5543110021543998,0.29039140533630226,0.38356636737133565
351,UserCF,0.19519002499605084,0.0,0.0,0.19519002499605084,0.15101961822780524,0.15101961822780524,0.15101961822780524,0.0,0.13012668333070054
352,ItemCF,0.6131471927654584,0.0,0.0,0.0,0.6131471927654584,0.0,0.0,0.0,0.0
353,ALS,0.4415801103577823,0.0,0.0,0.21840743681816419,0.3065735963827292,0.21840743681816419,0.4415801103577823,0.0,0.21840743681816419
354,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,ALS,0.23719771276929622,0.0,0.0,0.0,0.0,0.0,0.23719771276929622,0.0,0.0
357,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,UserCF,0.2640681225725909,0.0,0.0,0.2640681225725909,0.0,0.0,0.0,0.23719771276929622,0.0
359,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,Popularity,0.15743107269979564,0.15743107269979564,0.0,0.12647135138382856,0.07979453856244817,0.12647135138382856,0.0,0.09010000865236768,0.0
361,tie,0.2529427027676571,0.2529427027676571,0.0,0.0,0.0,0.0,0.0,0.2529427027676571,0.0
362,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,ALS,0.09478836436955078,0.0,0.0,0.0,0.0,0.0,0.09478836436955078,0.0,0.0
364,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,ALS,0.3562071871080222,0.0,0.0,0.0,0.0,0.0,0.3562071871080222,0.0,0.31546487678572877
367,ALS,0.6552438651310554,0.0,0.0,0.3391602052736161,0.3391602052736161,0.3391602052736161,0.6552438651310554,0.0,0.10699313236726378
368,ALS,0.9325210919548239,0.6105456988825855,0.0,0.4367467095119258,0.0,0.16716045496620227,0.9325210919548239,0.46927872602275644,0.20210734650054757
369,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,ItemCF,0.6049306994552042,0.0,0.0,0.0,0.6049306994552042,0.0,0.0,0.0,0.0
372,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,ALS,0.09162544430476362,0.0,0.0,0.0,0.0,0.0,0.09162544430476362,0.0,0.0
374,ALS,0.22082856303278728,0.11004588314904008,0.0,0.0,0.1731866333482261,0.0,0.22082856303278728,0.0,0.07336392209936005
375,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,Popularity,0.5771493379489847,0.5771493379489847,0.0,0.11004588314904008,0.15139734109601002,0.1884441521277154,0.4440973278132557,0.382414714083678,0.2758471541718663
379,Hybrid,0.22009176629808017,0.08514311764162098,0.0,0.14465249243306436,0.1478294909154526,0.0,0.13886244387355454,0.06362078819895171,0.22009176629808017
380,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,Popularity,0.14606834984270645,0.14606834984270645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,ItemCF,0.36650177721905447,0.0,0.0,0.17108252373753102,0.36650177721905447,0.26014148548235916,0.13743816645714543,0.08274602130532002,0.11838279295536291
384,Hybrid,0.3706656904013186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3706656904013186
385,Hybrid,0.30523488393970116,0.0,0.0,0.2489083270225946,0.0,0.2489083270225946,0.23365080824310533,0.06362078819895171,0.30523488393970116
386,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,Hybrid,0.8521705090845474,0.22009176629808017,0.0,0.5384313152574521,0.37185395737611554,0.13886244387355454,0.30701473034246535,0.23365080824310533,0.8521705090845474
388,Hybrid,0.3903800499921017,0.0,0.0,0.0,0.0,0.11751610475642714,0.0,0.0,0.3903800499921017
389,ItemCF,0.10778915452451093,0.0,0.0,0.0,0.10778915452451093,0.0,0.0,0.0,0.10086747116627115
390,Hybrid,0.38685280723454163,0.0,0.0,0.0,0.0,0.0,0.21840743681816419,0.0,0.38685280723454163
391,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,tie,0.07834851647149511,0.0,0.0,0.0,0.0,0.0,0.0,0.07834851647149511,0.07834851647149511
393,ALS,0.12987501165334076,0.06362078819895171,0.0,0.0,0.0,0.11004588314904008,0.12987501165334076,0.09478836436955078,0.06943122193677727
394,Hybrid,0.4104227729118601,0.37994992542064054,0.0,0.31339406588598046,0.31339406588598046,0.09092803061897883,0.1482972305701491,0.35256832412172806,0.4104227729118601
395,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,NCF,0.361879195385413,0.0,0.0,0.07311683844390994,0.0,0.07979453856244817,0.0,0.361879195385413,0.15958907712489634
398,SVD,0.0979129253499678,0.0,0.0,0.08671382849411972,0.08274602130532002,0.0979129253499678,0.0,0.0,0.0
399,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,Hybrid,0.27487633291429087,0.08274602130532002,0.0,0.0,0.13743816645714543,0.09162544430476362,0.0,0.0,0.27487633291429087
402,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,Hybrid,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812
406,UserCF,0.43231813227099475,0.0,0.08514311764162098,0.43231813227099475,0.1584091525685025,0.1731866333482261,0.16421958630632802,0.15176219107803537,0.11004588314904008
407,Popularity,0.48471198902551854,0.48471198902551854,0.0,0.08514311764162098,0.0,0.31516255047698366,0.33013764944712026,0.22009176629808017,0.30523488393970116
408,ALS,0.43067655807339306,0.0,0.0,0.0,0.0,0.0,0.43067655807339306,0.0,0.2890648263178879
409,ALS,0.06625422345438903,0.0,0.0,0.06362078819895171,0.0,0.0,0.06625422345438903,0.0,0.0
410,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,Hybrid,0.13120507751234178,0.0,0.0,0.09803928583135704,0.0,0.09803928583135704,0.09803928583135704,0.09803928583135704,0.13120507751234178
412,Hybrid,0.15642624200758548,0.0,0.0,0.0,0.13565197343244778,0.13565197343244778,0.0,0.0,0.15642624200758548
413,Hybrid,0.3065735963827292,0.18457569677956817,0.18457569677956817,0.0,0.0,0.23719771276929622,0.23719771276929622,0.0,0.3065735963827292
414,Popularity,0.38685280723454163,0.38685280723454163,0.0,0.18457569677956817,0.0,0.0,0.0,0.21840743681816419,0.0
415,Hybrid,0.31546487678572877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31546487678572877
416,NCF,0.7280855459907165,0.6442227883107535,0.08514311764162098,0.6371523797895856,0.5672274908036508,0.30523488393970116,0.6364741801035539,0.7280855459907165,0.727329844310522
417,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,tie,1.0,0.3562071871080222,0.0,0.3333333333333333,0.3562071871080222,1.0,1.0,0.0,1.0
419,tie,0.46927872602275644,0.46927872602275644,0.0,0.1480409554829326,0.0,0.2960819109658652,0.46927872602275644,0.0,0.0
420,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,UserCF,0.3903800499921017,0.11284514134893527,0.0,0.3903800499921017,0.19519002499605084,0.11751610475642714,0.13905617951077562,0.15101961822780524,0.13905617951077562
422,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,Hybrid,0.2960819109658652,0.0,0.0,0.0,0.0,0.23463936301137822,0.0,0.0,0.2960819109658652
425,ItemCF,0.30260241349881345,0.29178833734520576,0.0,0.19526086862591913,0.30260241349881345,0.0,0.0874717141014082,0.10086747116627115,0.0
426,ItemCF,0.3422220729283414,0.0,0.0,0.0874717141014082,0.3422220729283414,0.0874717141014082,0.27839258028034286,0.0,0.2961283397921903
427,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,tie,0.6131471927654584,0.0,0.0,0.38685280723454163,0.6131471927654584,0.6131471927654584,0.38685280723454163,0.0,0.3065735963827292
429,ALS,0.702728403557943,0.39531446128815884,0.0,0.6086182388744239,0.3963918729015093,0.5199967979955745,0.702728403557943,0.31516255047698366,0.6901935063354876
430,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,Hybrid,0.6508205185601091,0.46927872602275644,0.0,0.2960819109658652,0.18154179253735267,0.15642624200758548,0.431733884398313,0.0,0.6508205185601091
433,Hybrid,0.13565197343244778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13565197343244778
434,Hybrid,0.3065735963827292,0.0,0.0,0.0,0.21840743681816419,0.0,0.23719771276929622,0.0,0.3065735963827292
435,NCF,0.23504554941448536,0.19167138999231723,0.0,0.0,0.0,0.11752277470724268,0.0,0.23504554941448536,0.0
436,SVD,0.19519002499605084,0.0,0.0,0.0,0.0,0.19519002499605084,0.0,0.0,0.0
437,SVD,0.22009176629808017,0.06362078819895171,0.0,0.08514311764162098,0.09478836436955078,0.22009176629808017,0.20483424751859086,0.0,0.19518900079066107
438,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,Popularity,0.24618570546556082,0.24618570546556082,0.0,0.1884441521277154,0.22009176629808017,0.22400556151517553,0.22009176629808017,0.17630010660342912,0.13568544539116628
446,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,ItemCF,0.20626588994627673,0.12647135138382856,0.15958907712489634,0.0,0.20626588994627673,0.0,0.0,0.0,0.07979453856244817
448,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,Hybrid,0.4440973278132557,0.30523488393970116,0.0,0.2863459897524692,0.15850703974098102,0.0,0.4131279133289227,0.2489083270225946,0.4440973278132557
451,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,NCF,0.15249713175656968,0.0,0.0,0.11752277470724268,0.0,0.07414861528507455,0.0,0.15249713175656968,0.0
453,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,ItemCF,0.6589157729763341,0.0,0.0,0.11751610475642714,0.6589157729763341,0.0,0.19519002499605084,0.0,0.3903800499921017
455,Hybrid,0.2797643380184693,0.11838279295536291,0.0,0.0,0.0,0.09162544430476362,0.0,0.27487633291429087,0.2797643380184693
456,Popularity,0.30260241349881345,0.30260241349881345,0.0,0.0,0.0,0.0,0.0,0.0,0.11706259313796354
457,Hybrid,0.5423640154200349,0.35359815335916356,0.0,0.4537425745411855,0.5271064966405455,0.31488013066763093,0.49435723575344825,0.23365080824310533,0.5423640154200349
458,SVD,0.2489083270225946,0.0,0.0,0.11004588314904008,0.22009176629808017,0.2489083270225946,0.08514311764162098,0.07336392209936005,0.19518900079066107
459,UserCF,0.4371994911049732,0.36005461457723403,0.0,0.4371994911049732,0.3391602052736161,0.14606834984270645,0.0,0.30078518014914984,0.0
460,UserCF,0.6049306994552042,0.0,0.0,0.6049306994552042,0.1480409554829326,0.0,0.18154179253735267,0.0,0.0
461,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,NCF,1.0,0.8315546295836225,0.0,0.38685280723454163,0.0,0.0,0.0,1.0,0.6131471927654584
464,NCF,0.09803928583135704,0.0,0.0,0.0,0.0,0.0,0.0,0.09803928583135704,0.0
465,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,NCF,0.17723928678404774,0.0,0.0,0.0,0.0,0.0,0.0,0.17723928678404774,0.0
467,Popularity,0.3065735963827292,0.3065735963827292,0.0,0.0,0.0,0.0,0.0,0.0,0.18457569677956817
468,tie,0.22009176629808017,0.0,0.0,0.06362078819895171,0.22009176629808017,0.22009176629808017,0.0,0.08514311764162098,0.11004588314904008
469,NCF,0.24630238874073,0.0,0.0,0.16812753627111746,0.0,0.0,0.0,0.24630238874073,0.0
470,Popularity,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.0,0.0
471,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,Hybrid,0.6569815082938864,0.49276192198755814,0.22009176629808017,0.6175852859163219,0.48571574856977245,0.29727159644205703,0.39356081945565896,0.3321737110889728,0.6569815082938864
473,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,Hybrid,0.539641393863001,0.11004588314904008,0.0,0.20641593223508903,0.3589542101716347,0.15176219107803537,0.39767223286316733,0.22716217481924803,0.539641393863001
475,ALS,0.3065735963827292,0.0,0.0,0.0,0.0,0.0,0.3065735963827292,0.0,0.0
476,SVD,0.24630238874073,0.13012668333070054,0.0,0.0,0.0,0.24630238874073,0.16812753627111746,0.0,0.0
477,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,SVD,0.13905617951077562,0.0,0.0,0.0,0.0,0.13905617951077562,0.0,0.0,0.0
479,Hybrid,0.5771493379489847,0.3570764765963919,0.0,0.4448530294934502,0.5473983622993502,0.07839826897867533,0.3436966913921454,0.16421958630632802,0.5771493379489847
480,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,Hybrid,0.7977228895450266,0.6131471927654584,0.0,0.6131471927654584,0.23719771276929622,0.6131471927654584,0.38685280723454163,0.23719771276929622,0.7977228895450266
487,Hybrid,0.21398626473452756,0.0,0.0,0.0,0.0,0.0,0.0,0.14606834984270645,0.21398626473452756
488,Hybrid,0.5306972923267992,0.3727892582642586,0.0,0.13743816645714543,0.3576223542196109,0.0,0.22415199495126514,0.0979129253499678,0.5306972923267992
489,ItemCF,0.4822987244600303,0.0,0.0,0.13012668333070054,0.4822987244600303,0.19519002499605084,0.24630238874073,0.0,0.44149241373678083
490,Hybrid,0.5087403079104241,0.0,0.0,0.0,0.0,0.0,0.13120507751234178,0.10699313236726378,0.5087403079104241
491,Popularity,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,UserCF,0.4412576003965278,0.09803928583135704,0.0,0.4412576003965278,0.13120507751234178,0.3391602052736161,0.2591217516005785,0.21398626473452756,0.3391602052736161
493,Hybrid,0.15448067472027407,0.14209201620336528,0.0,0.11752277470724268,0.07075576072108061,0.07075576072108061,0.10122860821230018,0.11752277470724268,0.15448067472027407
494,Hybrid,0.6366824387328317,0.3903800499921017,0.0,0.15101961822780524,0.11284514134893527,0.11751610475642714,0.24630238874073,0.19519002499605084,0.6366824387328317
495,Hybrid,0.2984900352767555,0.0,0.13886244387355454,0.0,0.0,0.0,0.11004588314904008,0.0,0.2984900352767555
496,Hybrid,0.4729327934832575,0.28371255449703187,0.0,0.3785988060390612,0.31488013066763093,0.13886244387355454,0.4440973278132557,0.31488013066763093,0.4729327934832575
